source,label,corpus,role,correction,subgroup_kind,subgroup,n_positive,n_positive_patients,thin,coverage,sd_over_calibration_draws,bootstrap_lo,bootstrap_hi,bootstrap_width,chow_coverage,conformal_minus_chow
georgia,IAVB,georgia,home,mondrian,age,<50,26,26,False,0.9404,0.0192,0.8423,1.0,0.1577,0.9283,0.0121
georgia,IAVB,georgia,home,mondrian,age,50-64,85,85,False,0.9308,0.0233,0.8761,0.9742,0.0982,0.9151,0.0158
georgia,IAVB,georgia,home,mondrian,age,65-74,88,88,False,0.9313,0.0225,0.8778,0.9745,0.0967,0.9146,0.0166
georgia,IAVB,georgia,home,mondrian,age,>=75,114,114,False,0.8943,0.0026,0.8409,0.9468,0.106,0.8927,0.0016
georgia,IAVB,cpsc,away,none,all,all,334,334,False,0.7774,0.0261,0.7321,0.8182,0.0861,0.7742,0.0031
georgia,IAVB,cpsc,away,none,sex,male,225,225,False,0.7786,0.0327,0.7255,0.8297,0.1042,0.7746,0.0039
georgia,IAVB,cpsc,away,none,sex,female,109,109,False,0.775,0.0143,0.6972,0.849,0.1518,0.7734,0.0015
georgia,IAVB,cpsc,away,none,age,<50,36,36,False,0.8071,0.0541,0.6753,0.9164,0.2411,0.8008,0.0062
georgia,IAVB,cpsc,away,none,age,50-64,81,81,False,0.8101,0.0156,0.7245,0.8889,0.1644,0.8085,0.0016
georgia,IAVB,cpsc,away,none,age,65-74,96,96,False,0.7819,0.0373,0.7038,0.858,0.1541,0.7777,0.0042
georgia,IAVB,cpsc,away,none,age,>=75,121,121,False,0.7431,0.0207,0.6682,0.8188,0.1506,0.7406,0.0024
georgia,IAVB,cpsc,away,mondrian,all,all,334,334,False,0.9339,0.0077,0.9057,0.9583,0.0525,0.9282,0.0057
georgia,IAVB,cpsc,away,mondrian,sex,male,225,225,False,0.9476,0.0095,0.9171,0.9732,0.056,0.9408,0.0067
georgia,IAVB,cpsc,away,mondrian,sex,female,109,109,False,0.9056,0.0047,0.8506,0.9561,0.1055,0.902,0.0036
georgia,IAVB,cpsc,away,mondrian,age,<50,36,36,False,0.9183,0.0066,0.8106,1.0,0.1894,0.9167,0.0017
georgia,IAVB,cpsc,away,mondrian,age,50-64,81,81,False,0.9103,0.0055,0.8486,0.963,0.1144,0.9073,0.003
georgia,IAVB,cpsc,away,mondrian,age,65-74,96,96,False,0.9643,0.0083,0.9257,0.9954,0.0697,0.9584,0.0059
georgia,IAVB,cpsc,away,mondrian,age,>=75,121,121,False,0.9301,0.012,0.8866,0.9716,0.0849,0.9215,0.0086
cpsc,NSR,ptbxl,away,none,all,all,6614,5923,False,0.0406,0.0071,0.036,0.0454,0.0094,0.0397,0.0009
cpsc,NSR,ptbxl,away,none,sex,male,3434,3011,False,0.0328,0.0051,0.027,0.0391,0.0121,0.0322,0.0006
cpsc,NSR,ptbxl,away,none,sex,female,3180,2912,False,0.049,0.0094,0.0419,0.0561,0.0141,0.0478,0.0011
cpsc,NSR,ptbxl,away,none,age,<50,1843,1695,False,0.088,0.0139,0.0752,0.1012,0.026,0.0863,0.0017
cpsc,NSR,ptbxl,away,none,age,50-64,2100,1860,False,0.0333,0.0074,0.0261,0.0414,0.0153,0.0324,0.0009
cpsc,NSR,ptbxl,away,none,age,65-74,1450,1296,False,0.0194,0.0032,0.0131,0.0268,0.0137,0.0191,0.0004
cpsc,NSR,ptbxl,away,none,age,>=75,1221,1087,False,0.0067,0.0015,0.0025,0.0118,0.0094,0.0065,0.0002
cpsc,NSR,ptbxl,away,mondrian,all,all,6614,5923,False,0.4131,0.0489,0.4,0.4248,0.0247,0.3916,0.0216
cpsc,NSR,ptbxl,away,mondrian,sex,male,3434,3011,False,0.377,0.0455,0.36,0.3941,0.0341,0.3571,0.0199
cpsc,NSR,ptbxl,away,mondrian,sex,female,3180,2912,False,0.4522,0.0527,0.4347,0.4694,0.0347,0.4288,0.0234
cpsc,NSR,ptbxl,away,mondrian,age,<50,1843,1695,False,0.6135,0.0457,0.5919,0.6357,0.0438,0.5922,0.0213
cpsc,NSR,ptbxl,away,mondrian,age,50-64,2100,1860,False,0.4174,0.0531,0.3963,0.4387,0.0423,0.3941,0.0234
cpsc,NSR,ptbxl,away,mondrian,age,65-74,1450,1296,False,0.303,0.0516,0.2792,0.327,0.0477,0.2812,0.0217
cpsc,NSR,ptbxl,away,mondrian,age,>=75,1221,1087,False,0.2341,0.044,0.2087,0.2605,0.0518,0.2154,0.0187
cpsc,NSR,chapman_ningbo,away,none,all,all,1480,1480,False,0.1113,0.018,0.0962,0.1262,0.03,0.1091,0.0021
cpsc,NSR,chapman_ningbo,away,none,sex,male,673,673,False,0.0918,0.0142,0.0715,0.1132,0.0417,0.0902,0.0017
cpsc,NSR,chapman_ningbo,away,none,sex,female,807,807,False,0.1275,0.0212,0.1057,0.1496,0.0439,0.125,0.0025
cpsc,NSR,chapman_ningbo,away,none,age,<50,574,574,False,0.1591,0.0239,0.1328,0.187,0.0542,0.1564,0.0027
cpsc,NSR,chapman_ningbo,away,none,age,50-64,493,493,False,0.1037,0.0184,0.0784,0.1287,0.0503,0.1014,0.0022
cpsc,NSR,chapman_ningbo,away,none,age,65-74,260,260,False,0.0733,0.0145,0.0442,0.1043,0.0601,0.0716,0.0017
cpsc,NSR,chapman_ningbo,away,none,age,>=75,153,153,False,0.0209,0.003,0.0014,0.0457,0.0443,0.0207,0.0003
cpsc,NSR,chapman_ningbo,away,mondrian,all,all,1480,1480,False,0.6714,0.0414,0.6472,0.6945,0.0473,0.6536,0.0178
cpsc,NSR,chapman_ningbo,away,mondrian,sex,male,673,673,False,0.6158,0.0425,0.5802,0.651,0.0708,0.5978,0.018
cpsc,NSR,chapman_ningbo,away,mondrian,sex,female,807,807,False,0.7177,0.0406,0.689,0.7468,0.0579,0.7001,0.0176
cpsc,NSR,chapman_ningbo,away,mondrian,age,<50,574,574,False,0.7406,0.0352,0.7087,0.773,0.0643,0.725,0.0156
cpsc,NSR,chapman_ningbo,away,mondrian,age,50-64,493,493,False,0.7263,0.0399,0.689,0.7642,0.0752,0.708,0.0183
cpsc,NSR,chapman_ningbo,away,mondrian,age,65-74,260,260,False,0.5784,0.0471,0.5202,0.6356,0.1154,0.5593,0.0191
cpsc,NSR,chapman_ningbo,away,mondrian,age,>=75,153,153,False,0.3926,0.0631,0.3218,0.463,0.1411,0.3706,0.022
cpsc,NSR,georgia,away,none,all,all,715,715,False,0.1571,0.0131,0.1327,0.1842,0.0515,0.1556,0.0015
cpsc,NSR,georgia,away,none,sex,male,316,316,False,0.1429,0.0124,0.1053,0.1818,0.0765,0.1415,0.0014
cpsc,NSR,georgia,away,none,sex,female,399,399,False,0.1684,0.0141,0.1324,0.2045,0.0721,0.1668,0.0016
cpsc,NSR,georgia,away,none,age,<50,271,271,False,0.1864,0.0135,0.1428,0.2345,0.0917,0.1847,0.0016
cpsc,NSR,georgia,away,none,age,50-64,244,244,False,0.1656,0.0145,0.1213,0.2123,0.0909,0.1639,0.0017
cpsc,NSR,georgia,away,none,age,65-74,133,133,False,0.0947,0.0136,0.0492,0.1451,0.0959,0.0936,0.0011
cpsc,NSR,georgia,away,none,age,>=75,59,59,False,0.1337,0.009,0.0519,0.2208,0.1688,0.1327,0.001
cpsc,NSR,georgia,away,mondrian,all,all,715,715,False,0.62,0.0416,0.5862,0.655,0.0688,0.6002,0.0197
cpsc,NSR,georgia,away,mondrian,sex,male,316,316,False,0.6101,0.0392,0.5592,0.661,0.1017,0.5928,0.0172
cpsc,NSR,georgia,away,mondrian,sex,female,399,399,False,0.6278,0.0441,0.5829,0.6735,0.0906,0.6061,0.0217
cpsc,NSR,georgia,away,mondrian,age,<50,271,271,False,0.6556,0.0344,0.6036,0.7111,0.1075,0.6385,0.0171
cpsc,NSR,georgia,away,mondrian,age,50-64,244,244,False,0.6414,0.0429,0.5828,0.6967,0.114,0.6221,0.0193
cpsc,NSR,georgia,away,mondrian,age,65-74,133,133,False,0.5719,0.0492,0.4891,0.6514,0.1622,0.5474,0.0245
cpsc,NSR,georgia,away,mondrian,age,>=75,59,59,False,0.5226,0.0565,0.4042,0.6426,0.2383,0.4997,0.0229
cpsc,NSR,cpsc,home,none,all,all,361,361,False,0.3343,0.0328,0.2883,0.3814,0.0931,0.3306,0.0037
cpsc,NSR,cpsc,home,none,sex,male,145,145,False,0.239,0.0341,0.1722,0.3032,0.1311,0.2351,0.0039
cpsc,NSR,cpsc,home,none,sex,female,216,216,False,0.3983,0.0329,0.3329,0.4602,0.1273,0.3948,0.0035
cpsc,NSR,cpsc,home,none,age,<50,233,233,False,0.4121,0.0294,0.3539,0.4731,0.1192,0.4087,0.0034
cpsc,NSR,cpsc,home,none,age,50-64,78,78,False,0.232,0.0477,0.15,0.319,0.169,0.2273,0.0047
cpsc,NSR,cpsc,home,none,age,65-74,35,35,False,0.1837,0.0403,0.0758,0.3107,0.2348,0.1794,0.0043
cpsc,NSR,cpsc,home,none,age,>=75,13,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpsc,NSR,cpsc,home,mondrian,all,all,361,361,False,0.8839,0.0227,0.8525,0.9133,0.0608,0.874,0.0099
cpsc,NSR,cpsc,home,mondrian,sex,male,145,145,False,0.8243,0.0378,0.7649,0.8793,0.1144,0.8074,0.0169
cpsc,NSR,cpsc,home,mondrian,sex,female,216,216,False,0.9238,0.0132,0.8883,0.9581,0.0698,0.9186,0.0052
cpsc,NSR,cpsc,home,mondrian,age,<50,233,233,False,0.9361,0.0178,0.9044,0.9642,0.0598,0.929,0.007
cpsc,NSR,cpsc,home,mondrian,age,50-64,78,78,False,0.8399,0.0352,0.7605,0.9091,0.1486,0.8229,0.0169
cpsc,NSR,cpsc,home,mondrian,age,65-74,35,35,False,0.6976,0.035,0.5456,0.8356,0.29,0.6836,0.014
cpsc,NSR,cpsc,home,mondrian,age,>=75,13,13,True,0.7723,0.0254,0.5442,0.9946,0.4504,0.7631,0.0092
cpsc,AF,ptbxl,away,none,all,all,550,467,False,0.3908,0.0383,0.3505,0.4295,0.079,0.386,0.0048
cpsc,AF,ptbxl,away,none,sex,male,300,255,False,0.4037,0.0372,0.3486,0.4625,0.1139,0.3992,0.0046
cpsc,AF,ptbxl,away,none,sex,female,250,212,False,0.3753,0.0398,0.3171,0.4333,0.1161,0.3702,0.0052
cpsc,AF,ptbxl,away,none,age,<50,25,24,False,0.441,0.0063,0.242,0.64,0.398,0.4404,0.0006
cpsc,AF,ptbxl,away,none,age,50-64,115,95,False,0.3306,0.0406,0.2452,0.4181,0.1729,0.3253,0.0053
cpsc,AF,ptbxl,away,none,age,65-74,155,125,False,0.4574,0.0619,0.3813,0.5316,0.1502,0.4497,0.0077
cpsc,AF,ptbxl,away,none,age,>=75,255,223,False,0.3726,0.0278,0.3092,0.4359,0.1268,0.3693,0.0033
cpsc,AF,ptbxl,away,mondrian,all,all,550,467,False,0.9078,0.0278,0.8814,0.9319,0.0506,0.894,0.0138
cpsc,AF,ptbxl,away,mondrian,sex,male,300,255,False,0.9147,0.025,0.8785,0.9464,0.068,0.9024,0.0123
cpsc,AF,ptbxl,away,mondrian,sex,female,250,212,False,0.8995,0.0319,0.8628,0.9337,0.0709,0.884,0.0156
cpsc,AF,ptbxl,away,mondrian,age,<50,25,24,False,0.7804,0.043,0.6112,0.93,0.3188,0.7642,0.0162
cpsc,AF,ptbxl,away,mondrian,age,50-64,115,95,False,0.8842,0.0251,0.8162,0.9417,0.1255,0.873,0.0112
cpsc,AF,ptbxl,away,mondrian,age,65-74,155,125,False,0.9338,0.0163,0.8887,0.9718,0.083,0.9261,0.0077
cpsc,AF,ptbxl,away,mondrian,age,>=75,255,223,False,0.9151,0.0358,0.8794,0.9455,0.0662,0.8967,0.0184
cpsc,AF,sph,away,none,all,all,216,199,False,0.6677,0.0426,0.6053,0.7299,0.1246,0.6621,0.0056
cpsc,AF,sph,away,none,sex,male,135,124,False,0.7111,0.0385,0.6337,0.7852,0.1515,0.706,0.0051
cpsc,AF,sph,away,none,sex,female,81,75,False,0.5955,0.0516,0.489,0.6956,0.2066,0.5891,0.0064
cpsc,AF,sph,away,none,age,<50,18,17,True,0.4481,0.0194,0.2205,0.7041,0.4836,0.4456,0.0025
cpsc,AF,sph,away,none,age,50-64,67,63,False,0.6895,0.0629,0.5952,0.7812,0.1859,0.6809,0.0086
cpsc,AF,sph,away,none,age,65-74,72,63,False,0.7201,0.0389,0.6138,0.8181,0.2043,0.716,0.0041
cpsc,AF,sph,away,none,age,>=75,59,56,False,0.6461,0.0369,0.52,0.7698,0.2498,0.6411,0.005
cpsc,AF,sph,away,mondrian,all,all,216,199,False,0.986,0.0093,0.9713,0.9971,0.0258,0.9821,0.0039
cpsc,AF,sph,away,mondrian,sex,male,135,124,False,0.985,0.0147,0.968,0.9969,0.0289,0.979,0.006
cpsc,AF,sph,away,mondrian,sex,female,81,75,False,0.9876,0.0009,0.9625,1.0,0.0375,0.9872,0.0004
cpsc,AF,sph,away,mondrian,age,<50,18,17,True,0.9128,0.0544,0.7994,0.9929,0.1935,0.8911,0.0217
cpsc,AF,sph,away,mondrian,age,50-64,67,63,False,0.9978,0.0053,0.9931,1.0,0.0069,0.9957,0.0021
cpsc,AF,sph,away,mondrian,age,65-74,72,63,False,0.9978,0.0056,0.9935,1.0,0.0065,0.9953,0.0024
cpsc,AF,sph,away,mondrian,age,>=75,59,56,False,0.9805,0.0061,0.9452,1.0,0.0548,0.9783,0.0022
cpsc,AF,chapman_ningbo,away,none,all,all,321,321,False,0.5138,0.0483,0.4625,0.566,0.1035,0.507,0.0069
cpsc,AF,chapman_ningbo,away,none,sex,male,191,191,False,0.5486,0.0395,0.4797,0.6149,0.1351,0.5434,0.0053
cpsc,AF,chapman_ningbo,away,none,sex,female,130,130,False,0.4627,0.0627,0.3815,0.5425,0.161,0.4535,0.0092
cpsc,AF,chapman_ningbo,away,none,age,<50,17,17,True,0.5385,0.0295,0.3041,0.7721,0.4679,0.5359,0.0026
cpsc,AF,chapman_ningbo,away,none,age,50-64,52,52,False,0.5022,0.0546,0.3705,0.6266,0.2562,0.4954,0.0068
cpsc,AF,chapman_ningbo,away,none,age,65-74,85,85,False,0.5405,0.0572,0.4422,0.6359,0.1937,0.5336,0.0069
cpsc,AF,chapman_ningbo,away,none,age,>=75,167,167,False,0.5013,0.0458,0.4313,0.5754,0.1441,0.494,0.0073
cpsc,AF,chapman_ningbo,away,mondrian,all,all,321,321,False,0.9708,0.019,0.9562,0.9844,0.0282,0.9618,0.009
cpsc,AF,chapman_ningbo,away,mondrian,sex,male,191,191,False,0.9637,0.0193,0.9393,0.9836,0.0443,0.9548,0.0088
cpsc,AF,chapman_ningbo,away,mondrian,sex,female,130,130,False,0.9813,0.019,0.9643,0.9956,0.0313,0.972,0.0093
cpsc,AF,chapman_ningbo,away,mondrian,age,<50,17,17,True,0.9103,0.0382,0.7703,1.0,0.2297,0.8944,0.0159
cpsc,AF,chapman_ningbo,away,mondrian,age,50-64,52,52,False,0.9706,0.0105,0.925,1.0,0.075,0.9649,0.0057
cpsc,AF,chapman_ningbo,away,mondrian,age,65-74,85,85,False,0.9709,0.0177,0.9414,0.9942,0.0528,0.9648,0.0061
cpsc,AF,chapman_ningbo,away,mondrian,age,>=75,167,167,False,0.977,0.0222,0.9598,0.9914,0.0316,0.9662,0.0109
cpsc,AF,georgia,away,none,all,all,215,215,False,0.3986,0.0423,0.3388,0.4574,0.1187,0.3928,0.0058
cpsc,AF,georgia,away,none,sex,male,131,131,False,0.4258,0.0434,0.3509,0.5079,0.1571,0.4192,0.0066
cpsc,AF,georgia,away,none,sex,female,84,84,False,0.3561,0.0414,0.2632,0.4517,0.1886,0.3516,0.0045
cpsc,AF,georgia,away,none,age,<50,15,15,True,0.199,0.0105,0.0007,0.399,0.3983,0.199,0.0
cpsc,AF,georgia,away,none,age,50-64,48,48,False,0.3723,0.0222,0.2364,0.5018,0.2654,0.3676,0.0047
cpsc,AF,georgia,away,none,age,65-74,64,64,False,0.3843,0.0501,0.2733,0.501,0.2278,0.3771,0.0072
cpsc,AF,georgia,away,none,age,>=75,88,88,False,0.4573,0.0559,0.3655,0.557,0.1915,0.451,0.0063
cpsc,AF,georgia,away,mondrian,all,all,215,215,False,0.8647,0.0252,0.8192,0.9043,0.0851,0.8522,0.0125
cpsc,AF,georgia,away,mondrian,sex,male,131,131,False,0.8769,0.0204,0.8241,0.9285,0.1044,0.8665,0.0104
cpsc,AF,georgia,away,mondrian,sex,female,84,84,False,0.8457,0.0348,0.7684,0.9145,0.1462,0.8298,0.0158
cpsc,AF,georgia,away,mondrian,age,<50,15,15,True,0.79,0.0239,0.59,0.98,0.39,0.784,0.006
cpsc,AF,georgia,away,mondrian,age,50-64,48,48,False,0.8706,0.0257,0.7741,0.9532,0.1792,0.8582,0.0124
cpsc,AF,georgia,away,mondrian,age,65-74,64,64,False,0.8394,0.0215,0.7469,0.9195,0.1727,0.8299,0.0095
cpsc,AF,georgia,away,mondrian,age,>=75,88,88,False,0.8926,0.0308,0.8312,0.9476,0.1164,0.8766,0.0159
cpsc,AF,cpsc,home,none,all,all,549,549,False,0.5158,0.0329,0.4742,0.554,0.0798,0.5111,0.0047
cpsc,AF,cpsc,home,none,sex,male,319,319,False,0.5452,0.028,0.4916,0.5968,0.1053,0.5414,0.0038
cpsc,AF,cpsc,home,none,sex,female,230,230,False,0.475,0.0403,0.4165,0.5359,0.1193,0.469,0.006
cpsc,AF,cpsc,home,none,age,<50,31,31,False,0.4547,0.0965,0.305,0.6208,0.3158,0.4405,0.0142
cpsc,AF,cpsc,home,none,age,50-64,112,112,False,0.5582,0.0273,0.4782,0.6467,0.1684,0.5541,0.0041
cpsc,AF,cpsc,home,none,age,65-74,130,130,False,0.4683,0.0328,0.3856,0.5519,0.1662,0.4635,0.0047
cpsc,AF,cpsc,home,none,age,>=75,276,276,False,0.5278,0.0297,0.4694,0.5865,0.1171,0.5239,0.0039
cpsc,AF,cpsc,home,mondrian,all,all,549,549,False,0.9265,0.0194,0.905,0.9458,0.0408,0.9159,0.0106
cpsc,AF,cpsc,home,mondrian,sex,male,319,319,False,0.9372,0.0148,0.9121,0.9596,0.0475,0.9296,0.0076
cpsc,AF,cpsc,home,mondrian,sex,female,230,230,False,0.9117,0.0266,0.8758,0.9425,0.0667,0.897,0.0148
cpsc,AF,cpsc,home,mondrian,age,<50,31,31,False,0.8721,0.0082,0.7447,0.969,0.2244,0.8684,0.0037
cpsc,AF,cpsc,home,mondrian,age,50-64,112,112,False,0.9396,0.024,0.898,0.9751,0.0771,0.9244,0.0151
cpsc,AF,cpsc,home,mondrian,age,65-74,130,130,False,0.9311,0.0204,0.8881,0.9688,0.0807,0.9199,0.0112
cpsc,AF,cpsc,home,mondrian,age,>=75,276,276,False,0.9252,0.0196,0.8961,0.9516,0.0555,0.9159,0.0093
cpsc,LBBB,ptbxl,away,none,all,all,216,180,False,0.4655,0.0205,0.3921,0.5357,0.1436,0.4627,0.0028
cpsc,LBBB,ptbxl,away,none,sex,male,122,100,False,0.4802,0.0258,0.3807,0.5722,0.1915,0.4769,0.0033
cpsc,LBBB,ptbxl,away,none,sex,female,94,80,False,0.4464,0.0149,0.3439,0.5437,0.1997,0.4443,0.0021
cpsc,LBBB,ptbxl,away,none,age,<50,10,10,True,0.7415,0.0494,0.466,1.0,0.534,0.736,0.0055
cpsc,LBBB,ptbxl,away,none,age,50-64,69,53,False,0.5885,0.0321,0.4573,0.7085,0.2512,0.5843,0.0041
cpsc,LBBB,ptbxl,away,none,age,65-74,60,52,False,0.3483,0.0138,0.2301,0.472,0.242,0.3467,0.0017
cpsc,LBBB,ptbxl,away,none,age,>=75,77,65,False,0.4107,0.0168,0.2959,0.5269,0.2309,0.4087,0.002
cpsc,LBBB,ptbxl,away,mondrian,all,all,216,180,False,0.9904,0.0025,0.9759,0.9998,0.024,0.9898,0.0006
cpsc,LBBB,ptbxl,away,mondrian,sex,male,122,100,False,0.9832,0.003,0.9576,0.9998,0.0422,0.9825,0.0008
cpsc,LBBB,ptbxl,away,mondrian,sex,female,94,80,False,0.9998,0.0018,0.9994,1.0,0.0006,0.9994,0.0004
cpsc,LBBB,ptbxl,away,mondrian,age,<50,10,10,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,LBBB,ptbxl,away,mondrian,age,50-64,69,53,False,0.9855,0.0,0.9531,1.0,0.0469,0.9855,0.0
cpsc,LBBB,ptbxl,away,mondrian,age,65-74,60,52,False,0.9993,0.0061,0.9983,1.0,0.0017,0.9977,0.0015
cpsc,LBBB,ptbxl,away,mondrian,age,>=75,77,65,False,0.9868,0.0022,0.9587,1.0,0.0413,0.9862,0.0005
cpsc,LBBB,sph,away,none,all,all,23,21,True,0.4439,0.0435,0.2339,0.6558,0.422,0.4361,0.0078
cpsc,LBBB,sph,away,none,sex,male,10,9,True,0.507,0.0676,0.17,0.8008,0.6308,0.4955,0.0115
cpsc,LBBB,sph,away,none,sex,female,13,12,True,0.3954,0.0378,0.1536,0.6817,0.5281,0.3904,0.005
cpsc,LBBB,sph,away,none,age,<50,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpsc,LBBB,sph,away,none,age,50-64,7,7,True,0.2793,0.0942,0.0214,0.5652,0.5437,0.2636,0.0157
cpsc,LBBB,sph,away,none,age,65-74,6,6,True,0.665,0.0236,0.3317,0.9983,0.6667,0.6642,0.0008
cpsc,LBBB,sph,away,none,age,>=75,9,7,True,0.4739,0.0492,0.1,0.8367,0.7367,0.4667,0.0072
cpsc,LBBB,sph,away,mondrian,all,all,23,21,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,LBBB,sph,away,mondrian,sex,male,10,9,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,LBBB,sph,away,mondrian,sex,female,13,12,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,LBBB,sph,away,mondrian,age,<50,1,1,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,LBBB,sph,away,mondrian,age,50-64,7,7,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,LBBB,sph,away,mondrian,age,65-74,6,6,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,LBBB,sph,away,mondrian,age,>=75,9,7,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,LBBB,chapman_ningbo,away,none,all,all,81,81,False,0.183,0.0146,0.1015,0.2666,0.1651,0.1806,0.0024
cpsc,LBBB,chapman_ningbo,away,none,sex,male,46,46,False,0.1701,0.0254,0.0742,0.2826,0.2084,0.166,0.0041
cpsc,LBBB,chapman_ningbo,away,none,sex,female,35,35,False,0.1999,0.002,0.0856,0.3426,0.257,0.1997,0.0001
cpsc,LBBB,chapman_ningbo,away,none,age,<50,7,7,True,0.2857,0.0,0.0,0.5714,0.5714,0.2857,-0.0
cpsc,LBBB,chapman_ningbo,away,none,age,50-64,12,12,True,0.235,0.0321,0.0,0.47,0.47,0.2325,0.0025
cpsc,LBBB,chapman_ningbo,away,none,age,65-74,18,18,True,0.1117,0.0504,0.0,0.2558,0.2558,0.1031,0.0086
cpsc,LBBB,chapman_ningbo,away,none,age,>=75,44,44,False,0.1816,0.0032,0.0682,0.2953,0.2272,0.1814,0.0002
cpsc,LBBB,chapman_ningbo,away,mondrian,all,all,81,81,False,0.8917,0.0373,0.8249,0.9471,0.1222,0.8651,0.0266
cpsc,LBBB,chapman_ningbo,away,mondrian,sex,male,46,46,False,0.8657,0.0403,0.7681,0.9471,0.1789,0.8362,0.0295
cpsc,LBBB,chapman_ningbo,away,mondrian,sex,female,35,35,False,0.9259,0.034,0.8368,0.9939,0.157,0.903,0.0229
cpsc,LBBB,chapman_ningbo,away,mondrian,age,<50,7,7,True,0.7564,0.0892,0.4307,0.9979,0.5671,0.7121,0.0443
cpsc,LBBB,chapman_ningbo,away,mondrian,age,50-64,12,12,True,0.9979,0.0176,0.995,1.0,0.005,0.9938,0.0042
cpsc,LBBB,chapman_ningbo,away,mondrian,age,65-74,18,18,True,0.9003,0.0263,0.7467,1.0,0.2533,0.8811,0.0192
cpsc,LBBB,chapman_ningbo,away,mondrian,age,>=75,44,44,False,0.8807,0.0435,0.7936,0.9599,0.1663,0.8477,0.033
cpsc,LBBB,georgia,away,none,all,all,90,90,False,0.2455,0.0134,0.1619,0.3357,0.1738,0.2436,0.0019
cpsc,LBBB,georgia,away,none,sex,male,38,38,False,0.2221,0.0222,0.1067,0.3575,0.2508,0.2191,0.003
cpsc,LBBB,georgia,away,none,sex,female,52,52,False,0.2626,0.011,0.1474,0.3837,0.2363,0.2614,0.0012
cpsc,LBBB,georgia,away,none,age,<50,3,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpsc,LBBB,georgia,away,none,age,50-64,31,31,False,0.2955,0.0178,0.1377,0.4547,0.317,0.2939,0.0016
cpsc,LBBB,georgia,away,none,age,65-74,24,24,True,0.2354,0.0199,0.0833,0.4146,0.3312,0.2331,0.0023
cpsc,LBBB,georgia,away,none,age,>=75,32,32,False,0.2277,0.0155,0.095,0.3833,0.2883,0.2255,0.0022
cpsc,LBBB,georgia,away,mondrian,all,all,90,90,False,0.9676,0.0095,0.9278,0.9985,0.0707,0.9612,0.0064
cpsc,LBBB,georgia,away,mondrian,sex,male,38,38,False,0.947,0.0042,0.8679,0.9997,0.1318,0.9458,0.0012
cpsc,LBBB,georgia,away,mondrian,sex,female,52,52,False,0.9826,0.0148,0.9522,0.9996,0.0474,0.9724,0.0102
cpsc,LBBB,georgia,away,mondrian,age,<50,3,3,True,1.0,0.0,1.0,1.0,0.0,0.9983,0.0017
cpsc,LBBB,georgia,away,mondrian,age,50-64,31,31,False,0.9631,0.02,0.8948,0.999,0.1042,0.9534,0.0097
cpsc,LBBB,georgia,away,mondrian,age,65-74,24,24,True,0.9579,0.0042,0.8742,1.0,0.1258,0.9569,0.001
cpsc,LBBB,georgia,away,mondrian,age,>=75,32,32,False,0.9761,0.0133,0.9283,1.0,0.0717,0.9684,0.0077
cpsc,LBBB,cpsc,home,none,all,all,113,113,False,0.2738,0.0102,0.1969,0.3559,0.159,0.2723,0.0015
cpsc,LBBB,cpsc,home,none,sex,male,61,61,False,0.3275,0.0061,0.2132,0.4428,0.2296,0.3271,0.0004
cpsc,LBBB,cpsc,home,none,sex,female,52,52,False,0.2109,0.0175,0.1026,0.3283,0.2257,0.208,0.0029
cpsc,LBBB,cpsc,home,none,age,<50,4,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpsc,LBBB,cpsc,home,none,age,50-64,19,19,True,0.3682,0.0037,0.1576,0.5787,0.4211,0.3682,-0.0
cpsc,LBBB,cpsc,home,none,age,65-74,35,35,False,0.5086,0.0149,0.3403,0.6728,0.3325,0.5063,0.0023
cpsc,LBBB,cpsc,home,none,age,>=75,55,55,False,0.1118,0.0139,0.0365,0.1996,0.1631,0.1101,0.0017
cpsc,LBBB,cpsc,home,mondrian,all,all,113,113,False,0.9734,0.0167,0.9457,0.9953,0.0496,0.9565,0.0169
cpsc,LBBB,cpsc,home,mondrian,sex,male,61,61,False,0.9857,0.0236,0.9654,0.9983,0.0329,0.9606,0.0251
cpsc,LBBB,cpsc,home,mondrian,sex,female,52,52,False,0.959,0.0103,0.9002,0.9988,0.0986,0.9517,0.0073
cpsc,LBBB,cpsc,home,mondrian,age,<50,4,4,True,1.0,0.0,1.0,1.0,0.0,0.9975,0.0025
cpsc,LBBB,cpsc,home,mondrian,age,50-64,19,19,True,0.9858,0.0337,0.9626,0.9995,0.0368,0.9426,0.0432
cpsc,LBBB,cpsc,home,mondrian,age,65-74,35,35,False,0.9983,0.0068,0.9949,1.0,0.0051,0.9933,0.005
